Perguntas - Trad. Revisada,Respostas - Trad. Revisada,,
"P: Se uma criança de 13 anos é diagnosticada com diabetes, ela sempre será do tipo 1 e precisará fazer uso de insulina, ou o diabetes pode ser controlado pela dieta?","R: Não, o diagnóstico de uma criança nem sempre é diabetes tipo 1. Como a obesidade infantil está mais comum agora, estamos vendo o diabetes tipo 2 em idades muito mais jovens. Aqueles que são verdadeiramente do tipo 1 precisam de insulina para viver. Se o seu filho não precisar de insulina no momento, pode ser verdade que ele/ela poderá precisar no futuro, caso o pâncreas comece a perder a capacidade de produzir insulina. Existem testes que podem ajudar a determinar isso. Converse com seu médico. Seguir um estilo de vida saudável e comer alimentos integrais é mais importante com ou sem medicação.",faq,https://diabetesaction.org/questions-general-information
P: Crianças com diabetes sempre serão do tipo 1 e vão precisar de insulina pra sempre?,"R: Não, o diagnóstico de uma criança nem sempre é diabetes tipo 1. Como a obesidade infantil está mais comum agora, estamos vendo o diabetes tipo 2 em idades muito mais jovens. Aqueles que são verdadeiramente do tipo 1 precisam de insulina para viver. Se o seu filho não precisar de insulina no momento, pode ser verdade que ele/ela poderá precisar no futuro, caso o pâncreas comece a perder a capacidade de produzir insulina. Existem testes que podem ajudar a determinar isso. Converse com seu médico. Seguir um estilo de vida saudável e comer alimentos integrais é mais importante com ou sem medicação.",,
P: Como posso ajudar meu filho adulto com diabetes tipo 1 a dormir bem? Ele tem dificuldade para pegar no sono.,"R: Muitas pessoas têm esse problema e não há uma resposta definida. O primeiro objetivo seria manter estáveis os níveis ​​de glicose, pois, quando os níveis variam muito, o sono pode ser afetado. Uma xícara de chá quente com ervas para dormir meia hora antes de deitar pode ajudá-lo a relaxar e conseguir pegar no sono com mais facilidade. Complementar com melatonina, um hormônio do sono produzido pelo corpo, pode ajudar. Acalmar a mente é a chave; algumas pessoas gostam de ouvir podcasts e vídeos de relaxamento ou meditação guiada à noite. Fazer exercícios durante o dia também pode melhorar o sono à noite. O fator mais importante é ele querer tomar medidas para dormir melhor e, em geral, manter uma melhor qualidade de vida.",faq,https://diabetesaction.org/questions-general-information
"P: Meu namorado é diabético. Ele é meio rebelde e não faz os testes de glicemia. Pelo menos uma vez por mês, ele se transforma no que eu chamo de ""zumbi"". Ele começa a suar muito, começa a esquecer as coisas, repete o que fala e, da última vez, ele estava totalmente fora de si e ficou violento. Quando falei com ele sobre isso depois, ele não se lembrava de ter feito nada. Como posso ajudá-lo?","R: Os níveis de glicose muito variantes podem imitar um comportamento bipolar e potencialmente prejudicial para vocês dois. Aparentemente, ele está experimentando oscilações de nível alto/baixo de glicose. Ele precisa levar isso a sério, consultar um médico (é importante que ele tenha um que o acompanhe) e deve seguir com um plano de alimentação/estilo de vida para pessoas com diabetes. Ele deveria estar fazendo os testes, pois ele pode precisar de medicação para ajudar a controlar os níveis de glicose. Ser rebelde é ok para algumas coisas, mas não em uma condição que pode ser fatal se deixada fora de controle. Se ele se recusar a fazer qualquer coisa para se cuidar melhor, talvez seja necessário você impor com firmeza (e com amor) a necessidade de tratamento pelo seu próprio bem-estar e possível proteção.",,https://diabetesaction.org/questions-general-information
P: Leituras baixas de glicemia de 60 ou 70 afetam minha hemoglobina glicada?,"A: A hemoglobina glicada (A1C) é uma média de um mês e meio a três meses dos seus níveis de glicose. Ela não especifica a variação de altos e baixos. O objetivo de um bom controle é não ter oscilações bruscas nos níveis de açúcar, pois isso é o que cria desgaste no sistema neuropático. Estar na faixa dos 70 é o normal (livre de sintomas) para muitas pessoas e, em geral, é melhor que níveis acima de 100. Continue a seguir um estilo de vida bem saudável, tomando cuidado para não consumir alimentos refinados o máximo possível, pois a glicose está sempre sujeita a alterações durante o tempo.",faq,https://diabetesaction.org/questions-general-information
P: Leituras baixas de glicemia de 60 ou 70 afetam meu nível de A1C?,"A: A hemoglobina glicada (A1C) é uma média de um mês e meio a três meses dos seus níveis de glicose. Ela não especifica a variação de altos e baixos. O objetivo de um bom controle é não ter oscilações bruscas nos níveis de açúcar, pois isso é o que cria desgaste no sistema neuropático. Estar na faixa dos 70 é o normal (livre de sintomas) para muitas pessoas e, em geral, é melhor que níveis acima de 100. Continue a seguir um estilo de vida bem saudável, tomando cuidado para não consumir alimentos refinados o máximo possível, pois a glicose está sempre sujeita a alterações durante o tempo.",,
P: Posso beber água durante o período de duas horas antes do exame de glicemia?,"R: Claro! A água é um nutriente essencial, pois somos compostos de pelo menos 60% de água. Ela não tem calorias, por isso não vai aumentar o açúcar no sangue. É muito importante que você fique bem hidratado, pois a glicose elevada pode causar desidratação, causando dores de cabeça e tontura.",faq,https://diabetesaction.org/questions-general-information
P: Um diabético pode usar banheira de hidromassagem?,"R: Esse é um assunto polêmico e deve ser tratado individualmente. O primeiro cuidado é que a banheira de hidromassagem deve estar extremamente limpa. Não entre com feridas abertas, cortes, etc. A má circulação nas mãos ou nos pés também pode ser motivo para evitar a banheira de hidromassagem, caso a pessoa tenha a sensibilidade ao calor reduzida; nesse caso, ela pode não perceber se a água estiver quente demais e se queimar. Se o seu médico achar que não tem problema, comece entrando por alguns minutos, ficando até, no máximo, dez. Também tome cuidado com o cloro, que pode irritar a pele.",faq,https://diabetesaction.org/questions-general-information
P: Pessoas com diabetes podem usar banheira de hidromassagem?,"R: Esse é um assunto polêmico e deve ser tratado individualmente. O primeiro cuidado é que a banheira de hidromassagem deve estar extremamente limpa. Não entre com feridas abertas, cortes, etc. A má circulação nas mãos ou nos pés também pode ser motivo para evitar a banheira de hidromassagem, caso a pessoa tenha a sensibilidade ao calor reduzida; nesse caso, ela pode não perceber se a água estiver quente demais e se queimar. Se o seu médico achar que não tem problema, comece entrando por alguns minutos, ficando até, no máximo, dez. Também tome cuidado com o cloro, que pode irritar a pele.",,
P: As pessoas com diabetes precisam usar uma pasta de dente especial?,"R: No geral, não, porque você não ingere a pasta de dente. No entanto, é bom prestar atenção aos ingredientes de coisas como xarope para tosse e outros medicamentos sem prescrição médica que possam conter açúcar. Muitos produtos têm versões sem açúcar. Sempre pergunte ao farmacêutico se você não tiver certeza de qual seria o melhor produto para alguém com diabetes.",faq,https://diabetesaction.org/questions-general-information
P: As pessoas com diabetes precisam usar algum creme dental especial?,"R: No geral, não, porque você não ingere a pasta de dente. No entanto, é bom prestar atenção aos ingredientes de coisas como xarope para tosse e outros medicamentos sem prescrição médica que possam conter açúcar. Muitos produtos têm versões sem açúcar. Sempre pergunte ao farmacêutico se você não tiver certeza de qual seria o melhor produto para alguém com diabetes.",,
"P: Faz algumas semanas desde o meu diagnóstico de Diabetes tipo 2 e estou um pouco assustada porque não vi ninguém falar que o A1c está na mesma faixa que o meu, que é 11. Isso é muito ruim?","R: Esse valor é muito alto e precisa diminuir gradualmente para você não ter reações por baixo nível de açúcar no sangue. 
Você precisa tomar certas precauções quanto ao que você come e ao seu estilo de vida. Neste momento, a insulina pode ajudar a desintoxicar suas células beta, dando um descanso ao pâncreas enquanto você volta para uma faixa mais normal. Seja paciente consigo mesmo, mas fique atento. Você não desenvolveu o diabetes da noite para o dia, você pode ter tido pré-diabetes durante algum tempo sem ter percebido. Quanto mais você se aproximar do peso normal, maiores serão as chances de um controle melhor e com menos medicação.",,https://diabetesaction.org/questions-general-information
"P: Faz algumas semanas desde o meu diagnóstico de Diabetes tipo 2 e estou um pouco assustada porque não vi ninguém falar que a glicada está na mesma faixa que a minha, que é 11. Isso é muito ruim?","R: Esse valor é muito alto e precisa diminuir gradualmente para você não ter reações por baixo nível de açúcar no sangue. 
Você precisa tomar certas precauções quanto ao que você come e ao seu estilo de vida. Neste momento, a insulina pode ajudar a desintoxicar suas células beta, dando um descanso ao pâncreas enquanto você volta para uma faixa mais normal. Seja paciente consigo mesmo, mas fique atento. Você não desenvolveu o diabetes da noite para o dia, você pode ter tido pré-diabetes durante algum tempo sem ter percebido. Quanto mais você se aproximar do peso normal, maiores serão as chances de um controle melhor e com menos medicação.",,
P: Por que as pessoas com diabetes devem ter tanto cuidado ao tratar cortes e outras lesões?,"R: As pessoas com o diabetes mal controlado podem levar mais tempo para parar um sangramento ou cicatrizar um corte. É o mesmo alerta para qualquer ferida, mas especialmente nos pés; é recomendado que pessoas com diabetes confiram seus pés diariamente, mesmo que haja apenas uma pequena rachadura ou ferida de farpa. Se você estiver com todos os exames controlados com seu médico, o tempo de cicatrização deve ser parecido com o de qualquer pessoa considerada saudável.",faq,https://diabetesaction.org/questions-general-information
P: O diabetes pode fazer com que os pés de uma pessoa tenham um cheiro ruim?,"R: Quando o diabetes não está controlado, ele pode estar envolvido em uma infecção no pé, que certamente pode causar mau cheiro. Qualquer acúmulo de bactérias também pode causar isso. Então, certifique-se de que seus pés estejam bem lavados e secos antes de dormir e verifique se não há algum corte, ferida, farpa ou rachadura. Use sempre meias de algodão e busque consultar um podólogo ao menos uma vez ao ano. E não se esqueça de mencionar isso ao seu médico na sua próxima consulta.",faq,https://diabetesaction.org/questions-general-information
P: O diabetes pode causar chulé?,"R: Quando o diabetes não está controlado, ele pode estar envolvido em uma infecção no pé, que certamente pode causar mau cheiro. Qualquer acúmulo de bactérias também pode causar isso. Então, certifique-se de que seus pés estejam bem lavados e secos antes de dormir e verifique se não há algum corte, ferida, farpa ou rachadura. Use sempre meias de algodão e busque consultar um podólogo ao menos uma vez ao ano. E não se esqueça de mencionar isso ao seu médico na sua próxima consulta.",,
P: O baixo nível de açúcar no sangue que eu tenho de vez em quando pode ser um sinal de que estou desenvolvendo diabetes?,"R: No momento, é mais importante que você aprenda a comer corretamente para evitar a hipoglicemia (o baixo nível de açúcar no sangue), ou seja, você deve sempre comer alguma coisa a cada poucas horas. Mas os alimentos não podem ser refinados: nada de açúcar branquinho e fininho. Em vez disso, coma muitos vegetais, leguminosas e peixe, se você comer. Um punhado de nozes torradas secas pode reverter um episódio de baixo nível de açúcar no sangue. O que é necessário são pequenas doses de proteína. Se você não tomar esses cuidados, é possível que a hipoglicemia avance para hiperglicemia e depois para diabetes.",faq,https://diabetesaction.org/questions-general-information
P: Por que fico extremamente cansado e durmo depois de comer?,"R: Você provavelmente é ""sensível ao carboidrato"", o que significa que esses carboidratos refinados se transformam em açúcar rapidamente no seu corpo e liberam uma boa dose de serotonina no cérebro. Esse é um hormônio que tem um efeito muito calmante e, para alguém como você, ajudará a fazer dormir! Eu sugiro que você experimente comer apenas carboidratos complexos e passar a comer mais vegetais, peixes e leguminosas por um tempo, para ver se isso ajuda você a ficar mais alerta. Isso também ajudará a diminuir a taxa de açúcar no seu sangue.",faq,https://diabetesaction.org/questions-general-information
"P: O que é ""diabetes frágil""?","R: O termo ""hiperlábil"", ""frágil"" ou ""instável"" é usado quando se tem diabetes há muito tempo e o controle do açúcar no sangue se torna cada  vez mais difícil mesmo com a manutenção de um estilo de vida saudável e um bom gerenciamento de medicamentos. Esse caso é mais frequente em pessoas com diabetes que são dependentes de insulina. Algumas pessoas se saem melhor com uma bomba de insulina nesses casos.",faq,https://diabetesaction.org/questions-general-information
"P: O que é ""diabetes hiperlábil""?","R: O termo ""hiperlábil"", ""frágil"" ou ""instável"" é usado quando se tem diabetes há muito tempo e o controle do açúcar no sangue se torna cada  vez mais difícil mesmo com a manutenção de um estilo de vida saudável e um bom gerenciamento de medicamentos. Esse caso é mais frequente em pessoas com diabetes que são dependentes de insulina. Algumas pessoas se saem melhor com uma bomba de insulina nesses casos.",,
"P: O que é ""diabetes instável""?","R: O termo ""hiperlábil"", ""frágil"" ou ""instável"" é usado quando se tem diabetes há muito tempo e o controle do açúcar no sangue se torna cada  vez mais difícil mesmo com a manutenção de um estilo de vida saudável e um bom gerenciamento de medicamentos. Esse caso é mais frequente em pessoas com diabetes que são dependentes de insulina. Algumas pessoas se saem melhor com uma bomba de insulina nesses casos.",,
"P: A glicemia muito baixa pode causar depressão e fazer com que alguém aja como uma pessoa diferente, por exemplo, com muita raiva e hostil?","R: A variação extrema do nível de açúcar no sangue pode causar alterações de humor, como se fosse um caso de transtorno bipolar não tratado. Se você já passou longos períodos sem se alimentar e ficou irritado por causa disso, pense nisso multiplicado por causa da baixa repentina de açúcar no sangue ou para taxas que variam constantemente. Espero que essa pessoa esteja disposta a fazer o que é preciso para deixar a glicose dentro de um intervalo mais adequado.",faq,https://diabetesaction.org/questions-general-information
"P: Fui diagnosticado com diabetes tipo 2 recentemente,  e agora estou tendo meu primeiro resfriado/crise de bronquite desde o diagnóstico. Como sei se devo consultar meu médico ou esperar melhorar normalmente?","R: Quando você tem diabetes e está doente a ponto de seus níveis de glicose ficaram muito altos ou a sua doença não ficar sob controle dentro de um tempo normal, você deve ir ao médico. Mantenha-se hidratado. Com o diabetes, você pode perceber que as doenças te afetam de forma diferente, então não hesite em consultar seus médicos e fazer todas as perguntas que precisar.",faq,https://diabetesaction.org/questions-general-information
"P: Como posso prevenir o diabetes? Tenho 14 anos, excesso de peso e diabetes é comum em minha família.","R: Mantenha-se ativo e aprenda o máximo possível sobre alimentação saudável. Aprenda a amar os vegetais e faça das frutas a principal escolha quando quiser comer algo doce. Beba bastante água e corte refrigerantes, salgadinhos e outros lanches não saudáveis. O fato do diabetes ser comum na sua família não significa que você também o desenvolverá, desde que comece agora a mudar seus hábitos de vida. Procure saber o máximo possível sobre isso e aprenda tudo o que puder.",faq,https://diabetesaction.org/questions-general-information
"P: Comer antes do exame de glicose no diabetes gestacional pode afetar o resultado? Antes do teste de glicemia de uma hora, comi um pãozinho integral com cream cheese, uma banana inteira e um copo grande de suco de maçã antes de beber o líquido para o teste. Ninguém me disse que precisava fazer jejum. O resultado deu 157 e agora, depois de fazer 3 dias de dieta, meus níveis de açúcar no sangue não ultrapassaram 80 e chegaram a 52. Minha pergunta é: o teste pode estar errado? Vou ter que fazer o exame de novo?","R: Uau! Espero que você tenha avisado sobre esse café da manhã rico em carboidratos, porque o exame deveria ter sido em jejum. No entanto, seu resultado ainda está mais alto do que deveria; 110-120 uma hora depois da refeição é o que seguem os médicos mais rigorosos. Você precisa observar sua ingestão de carboidratos, especialmente de manhã, mas não deve ter o açúcar no sangue tão baixo durante o dia. Uma leitura em jejum de 80-90 é boa; menor do que 120 duas horas após a refeição é aceitável em alguns casos. Fazer um exame sobre cetonas também é importante se você realmente tem diabetes gestacional. Converse isso com seu médico e pergunte qual seria a taxa de glicemia ideal.",,https://diabetesaction.org/questions-general-information
P: Como o fumo afeta o diabetes?,"R: O diabetes é considerado uma doença cardiovascular e fumar afeta o sistema cardiovascular. Fumar também acaba com o ácido ascórbico (vitamina C), um antioxidante importante – um protetor celular – e pode depositar chumbo e outros produtos químicos indesejados nos tecidos gordurosos do corpo. Definitivamente, isso pode interferir no metabolismo e no bom controle do açúcar no sangue.",faq,https://diabetesaction.org/questions-general-information
P: Que impacto o diabetes do meu marido pode ter em nosso filho se decidirmos ter um?,"R: Não é certo que você daria à luz uma criança com diabetes, embora os genes possam estar presentes. O foco mais importante seria que ele controlasse a glicemia dele e estivesse com boa saúde. (Sim, isso é importante para o pai e para a mãe). Depois, siga um estilo de vida saudável à medida que a criança cresce, para evitar alguns dos gatilhos que podem se manifestar mais tarde na vida. Isso se aplica tanto ao diabetes tipo 1, quanto ao tipo 2.",faq,https://diabetesaction.org/questions-general-information
"P: O jejum piora os sintomas da diabetes? Meu médico também falou que, se eu perder todo o peso necessário, a doença desaparecerá. Isso é verdade?","R: Em geral, os açúcares no sangue são melhor administrados com um padrão alimentar controlado e regular. Uma alimentação variável, como jejuar e depois comer muito, é percebida pelo corpo como uma ""compulsão alimentar"". O seu médico está certo, pois o diabetes é muito bem gerenciado quando se vive um estilo de vida saudável. A perda de peso é secundária a hábitos consistentemente bons.",faq,https://diabetesaction.org/questions-general-information
P: Eu uso a primeira ou a segunda gota de sangue ao testar o açúcar no sangue?,"R: Com a maioria das tiras agora, você pode tocar com a primeira gota. É preciso muito menos sangue do que costumava  precisar para obter uma boa amostra. Uma gota basta.",faq,https://diabetesaction.org/questions-general-information
P: Tem algum problema minha filha de 14 anos com diabetes tipo 1 colocar um piercing no umbigo ou fazer uma pequena tatuagem?,"R: Esse é um assunto delicado. No geral, dizemos que piercings e tatuagens não são boas ideias porque podem ser um convite à infecção. Sugiro que você converse com o médico na próxima consulta. As condições teriam que ser mais estéreis para qualquer piercing (e até para fazer as unhas!). Se a glicemia da sua filha estiver muito bem controlada e seu médico conhecer algum lugar que atenda bem aos padrões, algo pequeno pode dar certo, principalmente se sua filha for do tipo rebelde que sairia e faria isso sozinha, mesmo em más condições. Mas tome essa decisão com cuidado e depois de muita pesquisa.",faq,https://diabetesaction.org/questions-general-information
P: Qual é a melhor maneira de testar o diabetes tipo 1? Tem alguma chance de um exame de sangue estar errado?,"R: O diabetes tipo 1 significa que você não pode viver sem tomar insulina. Há pessoas que produzem insulina, mas não o suficiente para controlar a glicemia. Isso é conhecido como diabetes tipo 1,5. Seu médico pode pedir um exame do peptídeo C, que pode dar uma ideia da quantidade de insulina que seu pâncreas está produzindo. O diabetes tipo 1 geralmente chega repentinamente e com força, com rápida perda de peso, muita sede e micção frequente, e depois se estabiliza por um tempo, até que as células interrompam a produção de insulina. O diabetes tipo 2 é bem mais comum que o tipo 1.",faq,https://diabetesaction.org/questions-general-information
"P: É normal que alguém passe de saudável para diabético dependente de insulina muito rapidamente? Estou acima do peso há anos e tenho verificado minha glicemia nas consultas médicas semestrais, sempre tendo bons resultados. De repente, minha hemoglobina glicada deu 10,1 com glicemia em jejum de 329, e fui diagnosticado como diabético tipo 2 e imediatamente me receitaram insulina.","R: Com a glicemia acima de 300, muitos endocrinologistas recomendam que a pessoa tome insulina para desintoxicar as células beta do pâncreas. Isso pode ser apenas por um curto prazo se forem feitas mudanças no estilo de vida. Às vezes, muda-se para alguma medicação oral, ou nenhuma. Ao longo dos anos, pode ser necessário um retorno à insulina e/ou outros medicamentos. Assuma o controle dos seus hábitos de vida e aprenda o máximo que puder sobre como controlar essa condição.",,https://diabetesaction.org/questions-general-information
P: Como o diabetes afeta o humor e o processo de pensamento?,"R: Com ou sem diabetes, níveis de açúcar no sangue não equilibrados podem resultar em fadiga, tontura, pensamento confuso, alterações de humor e outros sintomas. Com o diabetes que requer insulina, esse pode ser um desafio ainda maior para manter os açúcares no sangue estáveis, mas é muito viável com o monitoramento e suporte adequados. Ter uma doença como diabetes oferece desafios para a saúde e para deixar humor estável, mas não é impossível atingi-los e mantê-los.",faq,https://diabetesaction.org/questions-general-information
"P: É possível que o ganho de peso e o uso de morfina tenham me levado a desenvolver diabetes tipo 2? Eu tinha uma bomba de morfina que vazou na minha corrente sanguínea e por todo o meu corpo de forma inesperada há cerca de um mês e, como resultado, ganhei mais de 20 quilos.","R: O estresse que te levou a precisar de uma bomba de morfina junto com a probabilidade de você ter uma predisposição genética para diabetes, associados ainda ao ganho de peso, estão agora aparecendo como diabetes. Se você está voltando para o seu peso normal, você pode, sim, voltar a ter uma glicemia menor que 100 em jejum e talvez até não muito maior que 90. Muitas pessoas vivem com a glicemia acima de 100, mas abaixo de 126, por anos – isso é conhecido como pré-diabetes. O pré-diabetes está recebendo mais atenção agora na prevenção do diabetes. Um bom plano agora é pedir ajuda de alguém que entende de alimentação saudável para quem tem diabetes e se manter ativo.",,https://diabetesaction.org/questions-general-information
"P: Perder uma grande quantidade de peso me ajudará a evitar o diabetes que ocorre na minha família? Tenho 19 anos e muito excesso de peso. Recentemente, fiz o exame de glicemia algumas vezes e os resultados me assustaram: 170 quando acordei.","R: Mudar seu estilo de vida, o que resultará em alterações na composição corporal e redução de peso, certamente pode segurar o diabetes. Você recebeu o seu aviso e agora é a hora de buscar orientação sobre alimentação e começar um programa regular de exercícios. Seja mais dedicado a si mesmo agora, pois 170 em jejum indicaria diabetes. Com perseverança, você pode assumir o controle.",faq,https://diabetesaction.org/questions-general-information
