P: Sou iniciante no diabetes e estou tendo problemas para me testar para medir o açúcar no sangue.;R: O primeiro passo para espetar o dedo é lavar as mãos com água e sabão quando estiver em casa. Verifique se suas mãos estão quentes e com a mão apontando para baixo, para que o sangue possa fluir para as pontas. Escolha qualquer dedo, usando outro dedo para apoiá-lo ou apoie-o de lado, para poder colar o lado da ponta, não diretamente na ponta do dedo. Existem muitas terminações nervosas nas suas dicas e essa área pode ser muito sensível. A boa notícia é que hoje os medidores requerem muito pouco sangue. Você precisa pedir ao seu farmacêutico ou ao consultório do seu médico para ajudá-lo a começar. Uma vez mostrado, você poderá praticar e ter mais certeza das leituras que está recebendo.;general-information;https://diabetesaction.org/questions-general-information
P: A obesidade causa diabetes tipo 2?;R: A obesidade não é a causa do diabetes tipo 2, mas é um forte contribuinte se um é geneticamente descartado. Nos meus muitos anos de aconselhamento, vi muito poucas pessoas com um IMC acima de 30 - na classificação de obesos - que não têm glicose elevada ou elevada. O aumento da gordura corporal parece interferir no nível celular com a captação de glicose da corrente sanguínea para a célula: o trabalho da insulina. Isso cria uma condição chamada resistência à insulina. A menos que sejam feitas mudanças no estilo de vida para melhorar os hábitos e atividades alimentares, o pré-diabetes geralmente florescerá.;general-information;https://diabetesaction.org/questions-general-information
P: Se uma criança de 13 anos é diagnosticada com diabetes, ela é sempre do tipo 1 e precisa estar em uso de insulina ou pode ser controlada pela dieta?;R: Não, o diagnóstico de uma criança nem sempre é diabetes tipo 1. Com a obesidade infantil tão comum agora, estamos vendo diabetes tipo 2 em idades muito mais jovens. Aqueles que são verdadeiramente do tipo 1 precisam de insulina para viver. Se o seu filho não precisar de insulina no momento, pode ser verdade que ele / ela poderá precisar no futuro se o pâncreas estiver no caminho de deixar de ser capaz de produzir insulina. Existem testes que podem ajudar a determinar isso. Discuta isso com seu médico. Seguir um estilo de vida saudável e comer alimentos integrais é mais importante com ou sem medicação.;general-information;https://diabetesaction.org/questions-general-information
P: Como posso ajudar meu filho adulto com diabetes tipo 1 a dormir bem? Ele tem dificuldade em adormecer.;"R: Muitas pessoas têm esse problema e não há uma resposta. O primeiro objetivo seria manter níveis estáveis ​​de glicose, pois níveis flutuantes certamente podem afetar o bom sono. Uma xícara de chá quente com ervas para dormir meia hora antes de dormir pode ajudá-lo a relaxar e conseguir adormecer com mais facilidade. Suplementar com melatonina, um hormônio do sono produzido pelo corpo, pode ajudar com frequência. Acalmar sua mente é a chave; algumas pessoas se beneficiam ouvindo fitas de relaxamento à noite. Exercício durante o dia também pode melhorar o sono à noite. O fator mais importante é que ele quer tomar medidas para dormir melhor e, em geral, manter uma melhor qualidade de vida.";general-information;https://diabetesaction.org/questions-general-information
"P: Meu namorado é diabético. Ele é meio rebelde e não testa seus níveis. Pelo menos uma vez por mês, ele se transforma no que eu chamo de ""zumbi"". Ele começa a ficar suado / úmido, ele tende a ser esquecido, ele se repete e, desta última vez, estava totalmente fora de si e ficou violento. Quando o confrontei depois, ele não se lembrava de fazê-lo. Como eu o ajudo?";R: Os níveis erráticos de glicose podem imitar o comportamento bipolar e potencialmente prejudiciais para os dois. Ele está obviamente experimentando oscilações de nível alto / baixo de glicose. Ele precisa levar isso a sério, ver seu médico assumindo que ele tem um e seguir com um plano de alimentação / estilo de vida para diabetes. Ele deveria estar testando seus níveis. Ele pode precisar de medicação para ajudar a controlar seus níveis. Ser rebelde é bom em algumas coisas, mas não em uma condição que pode ser fatal se deixada sem controle. Se ele se recusar a fazer qualquer coisa para se controlar melhor, talvez seja necessário tomar uma posição dura de amor pelo seu próprio bem-estar e possível proteção.;general-information;https://diabetesaction.org/questions-general-information
P: Se uma criança de 13 anos é diagnosticada com diabetes, ela é sempre do tipo 1 e precisa estar em uso de insulina ou pode ser controlada pela dieta?;R: Não, o diagnóstico nem sempre é diabetes tipo 1 em tenra idade, como era tipicamente mais nos últimos anos. Com a obesidade infantil tão comum agora, estamos vendo diabetes tipo 2 em idades muito mais jovens. Aqueles que são verdadeiramente do tipo 1 precisam de insulina para viver. Se o seu filho não precisar de insulina no momento, pode ser verdade que ele / ela poderá precisar no futuro se o pâncreas estiver no caminho de deixar de ser capaz de produzir insulina. Existem testes que podem ajudar a determinar isso. Discuta isso com seu médico. Seguir um estilo de vida saudável e comer alimentos integrais é mais importante com ou sem medicação.;general-information;https://diabetesaction.org/questions-general-information
P: As leituras baixas de açúcar no sangue de 60 ou 70 afetam meu nível de A1C?;A: A1C é uma média de 1,5 a três meses dos seus níveis de glicose. Ele não especifica altos vs. baixos. O objetivo de um bom controle não é ter oscilações erráticas nos açúcares, pois isso cria desgaste no sistema neuropático. Estar na década de 70 é muito normal (livre de sintomas) para muitas pessoas e, em geral, é superior a níveis acima de 100. Continue a seguir um estilo de vida muito saudável, com atenção ao consumo de alimentos não refinados, tanto quanto possível, pois os açúcares no sangue estão sempre sujeitos a alterações. o ciclo de vida.;general-information;https://diabetesaction.org/questions-general-information
P: Posso beber água durante o período de duas horas antes de testar o açúcar no sangue?;A: claro! A água é um nutriente importante, pois somos compostos de pelo menos 60% de água. É livre de calorias, por isso não aumentará o açúcar no sangue. É muito importante que você fique bem hidratado, pois a glicose elevada pode ser mais desidratante, causando dores de cabeça e tontura. A recomendação do livro é beber metade do seu peso corporal em onças de água durante o dia.;general-information;https://diabetesaction.org/questions-general-information
P: Um diabético pode usar uma banheira de hidromassagem?;R: Esse é um assunto polêmico há algum tempo, mas realmente deve ser tratado individualmente. A primeira consideração é que a banheira de hidromassagem deve estar muito limpa, o que provavelmente excluiria muitas banheiras comerciais que acomodam muitas pessoas em um dia. Não entre com feridas abertas, cortes, etc. A má circulação nas mãos / pés também pode ser motivo de evitação se alguém tiver capacidade reduzida de sentir calor elevado. Se o seu médico não encontrar um obstáculo, comece com alguns minutos, trabalhando até um máximo de dez. Esteja atento ao cloro que pode ser irritante.;general-information;https://diabetesaction.org/questions-general-information
P: As pessoas com diabetes precisam usar creme dental especial?;R: De um modo geral, não, porque você não está ingerindo creme dental. No entanto, você deseja prestar atenção aos ingredientes em coisas como xarope para tosse e outros medicamentos sem prescrição médica que possam conter açúcar. Muitos produtos têm versões sem açúcar. Sempre pergunte ao seu farmacêutico quando você não tiver certeza sobre o melhor produto para comprar para diabetes.;general-information;https://diabetesaction.org/questions-general-information
P: Faz apenas algumas semanas desde o meu diagnóstico de Diabetes tipo 2 e estou um pouco assustada porque ainda não vi ninguém mencionar que o A1c está em qualquer lugar do mesmo parque que o meu, que é 11. Estou em grandes problemas ou o quê?;"R: Isso é muito alto e precisa diminuir um pouco gradualmente para não sentir sentimentos de baixo nível de açúcar no sangue. Assumir o controle de sua comida e estilo de vida é o caminho para permanecer. Neste momento, a insulina pode ajudar a desintoxicar suas células beta, dando um descanso ao pâncreas enquanto você se move para uma faixa mais normal. Seja paciente consigo mesmo, mas diligente. Você não desenvolveu diabetes durante a noite; você pode ter sido pré-diabético por algum tempo. Quanto mais você se aproximar do peso normal, maiores serão as chances de um melhor controle com menos medicamentos.";general-information;https://diabetesaction.org/questions-general-information
P: Por que as pessoas com diabetes devem ter tanto cuidado ao tratar cortes e outras lesões?;R: Uma pessoa com diabetes mal controlado pode achar que leva mais tempo para interromper o sangramento ou curar o corte. É o mesmo cuidado para qualquer ferida, especialmente nos pés, e é por isso que as pessoas com diabetes são incentivadas a verificar os pés diariamente, mesmo se houver uma pequena lasca. Se você mantiver bons níveis que foram estabelecidos com seu médico, os tempos de cura devem ser semelhantes a qualquer pessoa que seja basicamente saudável.;general-information;https://diabetesaction.org/questions-general-information
P: O diabetes pode fazer com que os pés de uma pessoa tenham um odor ruim?;R: O diabetes deixado desmarcado pode estar envolvido em uma infecção no pé, o que certamente pode causar um odor. Qualquer acúmulo de bactérias ou fungos pode fazer o mesmo. Certifique-se de que seus pés estejam bem lavados com sabão antes de dormir, verifique se existem cortes, lascas, etc. e, ao usar meias, eles devem ser de algodão. Uma visita anual a um podólogo é recomendada para pessoas com diabetes. Sugiro que você ao menos faça essa pergunta ao seu médico.;general-information;https://diabetesaction.org/questions-general-information
P: O baixo nível de açúcar no sangue que eu sinto de tempos em tempos pode ser um sinal de que eu poderia estar no caminho da diabetes?;R: No momento, é mais importante que você aprenda a comer corretamente para hipoglicemia (ou seja, baixo nível de açúcar no sangue). Isso significaria comer uma pequena refeição ou lanche a cada poucas horas. Os alimentos não devem ser refinados: nada de amido branco e açucarado. Em vez disso, coma muitos vegetais, legumes e peixe, se você o comer. Um punhado de nozes torradas secas pode conter um episódio de baixo nível de açúcar no sangue. O que é necessário são pequenas doses de proteína. Deixada desmarcada ao longo do tempo, é possível que a hipoglicemia avance para hiperglicemia e depois para diabetes.;general-information;https://diabetesaction.org/questions-general-information
P: Por que fico extremamente cansado e adormeço depois de comer? Isso é verdade quando como qualquer alimento com açúcares simples maiores, principalmente sobremesas. Estou com sono uma hora depois de comer.;"R: Você provavelmente é ""sensível ao carboidrato"", o que significa que esses carboidratos refinados se transformam rapidamente em açúcar em seu corpo e liberam uma boa dose de serotonina no cérebro. Este é um hormônio que tem um efeito muito calmante e, para alguém como você, ajudará a fazer você dormir! Eu sugiro que você experimente agora comer apenas carboidratos complexos e transformar mais vegetais, peixes e legumes por um tempo para ver se isso ajuda você a ficar mais alerta. Isso também ajudará a diminuir os números de açúcar no sangue.";general-information;https://diabetesaction.org/questions-general-information
"P: O que é ""diabetes frágil""?";"R: ""Frágil"" é um termo usado quando se tem diabetes há muito tempo, e apesar de um foco sólido em manter um estilo de vida saudável e um bom gerenciamento de medicamentos, fica mais difícil o controle de açúcar no sangue. Este é mais frequentemente o caso da diabetes dependente de insulina. Algumas pessoas se saem melhor com uma bomba de insulina nesses casos.";general-information;https://diabetesaction.org/questions-general-information
P: Os açúcares no sangue muito baixos podem causar depressão e fazer com que alguém aja como uma pessoa diferente, por ex. raiva extrema e hostilidade?;R: Os açúcares no sangue erráticos podem causar alterações de humor, como seria de esperar de um transtorno bipolar não tratado. Se você já passou longos períodos sem comida e, como resultado, teve uma sensação de irritabilidade, amplie isso muitas vezes para que os açúcares no sangue caiam repentinamente muito baixos ou os açúcares no sangue que a montanha-russa dia a dia. Espero que essa pessoa esteja disposta a fazer o que é sugerido para obter glicose dentro de um intervalo mais normal.;general-information;https://diabetesaction.org/questions-general-information
P: Recentemente, fui diagnosticado com diabetes tipo 2 e agora comprei pela primeira vez resfriado / bronquite desde o meu diagnóstico. Como sei quando devo consultar meu médico e deixar a doença seguir seu curso?;"R: Quando você tem diabetes e está doente o suficiente para um nível de açúcar no sangue muito alto e / ou sua doença não ficar sob controle em um curso normal, você deve procurar atendimento médico. Mantenha-se bem hidratado. Com diabetes, você pode agora responder a uma doença de maneira diferente; portanto, não hesite em falar com sua equipe de saúde se tiver alguma dúvida.";general-information;https://diabetesaction.org/questions-general-information
P: Como posso prevenir o diabetes? Tenho 14 anos, excesso de peso e diabetes são comuns em minha família.;R: Seja muito ativo e aprenda o máximo que puder sobre alimentação saudável. Aprenda a amar qualquer coisa do mundo dos vegetais e faça das frutas a sua escolha quando desejar algo doce. Beba bastante água e corte refrigerantes, batatas fritas e outros salgadinhos. Só porque há diabetes em sua família, isso não significa que você precise obtê-lo se começar agora com mudanças no estilo de vida. Aprenda o máximo que puder.;general-information;https://diabetesaction.org/questions-general-information
P: Comer antes de um teste de glicose no diabetes gestacional pode causar imprecisão nos resultados? Antes do teste de glicose de uma hora, comi um pãozinho inteiro com creme de queijo e banana inteira e cerca de 12 oz. de suco de maçã antes de beber o líquido para o teste. Ninguém me disse para não comer ou beber antes do teste. Minha leitura voltou como 157 e agora, depois de fazer 3 dias de dieta, meus níveis de açúcar no sangue não ultrapassaram 80 e chegaram a 52. Minha pergunta é: poderia o teste estar errado e devo pedir para ser testado novamente? ?;"A: Oh meu Deus! Espero que você os tenha informado desse café da manhã rico em carboidratos para o que deveria ter sido um teste de jejum. No entanto, você ainda é mais alto do que deveria; 110-120 uma hora após a refeição é o que é seguido por alguns dos praticantes mais orientados para ""controle rígido"". Você faria bem em observar sua ingestão de carboidratos, especialmente de manhã, mas não deve ter açúcar no sangue tão baixo durante o dia. Uma leitura em jejum de 80-90 é boa; sob 120 horas, duas horas após a refeição, é aceitável por alguns padrões. Testar cetonas também é importante se você realmente tem diabetes gestacional. Revise isso com sua equipe de saúde e pergunte qual é o critério de açúcar no sangue.";general-information;https://diabetesaction.org/questions-general-information
P: Como o fumo afeta o diabetes?;R: O diabetes é considerado uma doença cardiovascular e o fumo afeta negativamente o sistema cardiovascular. O fumo também esgota o corpo do ácido ascórbico (vitamina C), um antioxidante importante - um protetor celular - e pode depositar chumbo e outros produtos químicos indesejados nos tecidos gordurosos do corpo. Definitivamente, isso pode interferir no metabolismo e no bom controle do açúcar no sangue.;general-information;https://diabetesaction.org/questions-general-information
P: Que impacto o diabetes do meu marido teria em nosso futuro filho se decidirmos ter um bebê?;R: Não é certo que você daria à luz uma criança com diabetes, embora os genes possam estar presentes. O foco mais importante seria que ele controlasse os açúcares do sangue e estivesse com boa saúde. (Sim, isso é importante para o pai e a mãe). Depois, siga um estilo de vida saudável à medida que a criança cresce, para evitar alguns dos gatilhos que podem se manifestar mais tarde na vida. Isso se aplica ao diabetes tipo 1 e tipo 2.;general-information;https://diabetesaction.org/questions-general-information
P: O jejum piora os sintomas da diabetes? Meu médico também me disse que, se eu perder todo o peso necessário, a condição desaparecerá. Isso é verdade?;"R: Em geral, os açúcares no sangue são administrados muito melhor com um padrão alimentar controlado e regular. A alimentação errática, como jejuar e depois comer grandes quantidades, é percebida pelo corpo como uma ""compulsão alimentar"". O seu médico está certo, pois o diabetes é muito bem administrado quando se vive um estilo de vida saudável. A perda de peso é secundária a hábitos consistentemente bons.";general-information;https://diabetesaction.org/questions-general-information
P: Uso a primeira ou a segunda gota de sangue ao testar o açúcar no sangue?;R: Com a maioria das tiras agora, você pode tocá-las com a primeira gota. É preciso muito menos sangue do que costumava para obter uma boa amostra. Uma gota é tudo o que é necessário.;general-information;https://diabetesaction.org/questions-general-information
P: É bom para minha filha de 14 anos com diabetes tipo 1 fazer um piercing no umbigo ou fazer uma pequena tatuagem?;A: Isso é delicado. Como regra geral, dizemos que piercings / tatuagens não são boas idéias porque podem ser um convite à infecção. Sugiro que você consulte a enfermeira na clínica médica. As condições teriam que ser mais estéreis para qualquer piercing - ou pedicura. Se o açúcar no sangue da sua filha estiver em excelente controle, e sua equipe médica souber de um local que atendeu a algum padrão, algo pequeno poderá funcionar, principalmente se sua filha for rebelde e sairia e faria isso sozinha, mas em más condições. Pesar e equilibrar sua decisão depois de algum trabalho de detetive.;general-information;https://diabetesaction.org/questions-general-information
P: Qual é a melhor maneira de testar o diabetes tipo 1? Existe uma chance de um exame de sangue estar errado?;R: O diabetes tipo 1 significa que, sem tomar insulina, você não pode viver. Há quem ainda produz insulina, mas não em quantidades suficientes para controlar os níveis de açúcar no sangue sem tomar insulina. Isso é conhecido como diabetes tipo 1.5. Seu médico pode solicitar um teste do peptídeo C, que pode lhe dar uma idéia da quantidade de insulina que seu pâncreas está produzindo. O diabetes tipo 1 geralmente ocorre de maneira rápida e forte, com rápida perda de peso, sede, micção frequente e depois se estabiliza por um período até que as células interrompam a produção de insulina. Diabetes tipo 2 é muito mais comum que tipo 1.;general-information;https://diabetesaction.org/questions-general-information
"P: É normal que alguém passe de saudável para insulina diabética muito rapidamente? Estou acima do peso há anos e tenho verificado meu açúcar no sangue nas consultas médicas semestrais, sempre para saber que tudo está ""bem"". De repente, meu A1c é 10.1 com um açúcar no sangue em jejum de 329 e fui diagnosticado como diabético tipo 2 e colocado imediatamente em insulina.";R: Com açúcar no sangue acima de 300, agora é o pensamento de muitos endocrinologistas iniciar uma pessoa com insulina para desintoxicar as células beta do pâncreas. Isso pode ocorrer apenas por um curto período se forem feitas diligentemente mudanças no estilo de vida. Às vezes, é uma mudança para medicação oral, ou nenhuma. Ao longo dos anos, pode ser necessário um retorno à insulina e / ou outros medicamentos. Assuma o controle de seus hábitos de vida e obtenha toda a educação possível sobre o gerenciamento desta doença.;general-information;https://diabetesaction.org/questions-general-information
P: Como o diabetes afeta seu humor e seu processo de pensamento?;"R: Com ou sem diabetes, quando os níveis de açúcar no sangue não estão em equilíbrio, podem resultar fadiga, tontura, pensamento ""confuso"", alterações de humor e outros sintomas. Com o diabetes que requer insulina, esse pode ser um desafio ainda maior para manter os açúcares no sangue estáveis, mas é muito viável com o monitoramento e suporte adequados. Ter uma doença como diabetes oferece maiores desafios para a saúde e o humor estáveis, mas não nega a capacidade de atingi-los e mantê-los.";general-information;https://diabetesaction.org/questions-general-information
P: É possível que o ganho de peso e o uso de morfina tenham me levado a desenvolver diabetes tipo 2? Eu tinha uma bomba de morfina que vazava na minha corrente sanguínea e por todo o meu corpo quando não era há cerca de um mês e, como resultado, ganhei mais de 50 libras.;R: O estresse que levou você a ser colocado na bomba em primeiro lugar, além da probabilidade de você ter uma disposição genética para o diabetes, desencadeada ainda mais pelo ganho de peso, agora está surgindo como diabetes. Se você agora está retornando ao seu peso normal e seguindo um estilo de vida saudável, pode muito bem voltar a menos de 100 anos em jejum e, espero, não muito acima de 90. Muitas pessoas tiveram açúcar no sangue acima de 100, mas abaixo de 126 há anos - conhecido como pré-diabetes . Agora, o pré-diabetes está sendo focado de forma mais agressiva na prevenção do diabetes. Um bom plano agora é alinhar-se com alguém que entende uma alimentação saudável para diabetes e se tornar o mais ativo possível.;general-information;https://diabetesaction.org/questions-general-information
P: Perder uma grande quantidade de peso me ajudará a evitar o diabetes que ocorre na minha família? Tenho 19 anos e muito excesso de peso. Recentemente, tomei meu açúcar no sangue algumas vezes e os resultados me assustaram: 170 quando acordei.;R: Mudar seu estilo de vida, o que resultará em alterações na composição corporal e redução de peso, certamente pode manter o diabetes sob controle. Você certamente tem uma chamada para despertar e agora é a hora de obter orientação sobre alimentação e iniciar um programa regular de exercícios. Seja mais dedicado a si mesmo agora, pois 170 jejum indicaria diabetes. Com perseverança, você pode ficar no controle.;general-information;https://diabetesaction.org/questions-general-information
P: O diabetes pode impedir alguém de perder peso? Sei que tenho alto risco de contrair diabetes, mas quando faço dieta, não faz diferença e não posso perder peso. Pratico muitos esportes e não sou preguiçoso.;"R: O diabetes por si só geralmente não faz com que você retenha peso. Às vezes, os medicamentos que uma pessoa está tomando frequentemente interferem, contribuindo para os níveis de retenção de líquidos. Seja o mais ativo possível, esforçando-se para se tornar uma ""máquina enxuta"", mesmo que os números na balança não mudem imediatamente. Seja muito honesto consigo mesmo sobre sua ingestão / porções de alimentos versus níveis de atividade. Se você puder localizar um nutricionista em sua área, que também sugerirá compostos vitamínicos / minerais e quantidades adequados de carboidratos versus proteínas, esse pode ser o impulso necessário.";general-information;https://diabetesaction.org/questions-general-information
P: Um diabético tipo 2 pode se tornar um diabético tipo 1 depois de vários anos e como posso descobrir? Meu recente exame de sangue mostrou que meu pâncreas é de 1,5 e eu entendo que isso é muito baixo.;"R: Sim, você pode se tornar o tipo 1 depois de anos sendo o tipo 2. O que isso significa é que você não pode viver sem tomar insulina. Parece que você fez um teste com peptídeo C e descobriu que suas reservas de insulina são baixas. Se você tem um médico em sua área que entende terapias nutricionais, isso pode ajudar a preservar e melhorar a produção de insulina que você possui. Coma alimentos orgânicos inteiros, não refinados, o máximo possível. Mantenha-se ativo e trabalhe no ""difícil"": redução do estresse.";general-information;https://diabetesaction.org/questions-general-information
"P: Como sou diabético ""ruim"" por não comer o que devo comer, posso reverter o dano que suponho que já tenha causado ao meu corpo? Eu sou do tipo 2 há cerca de oito anos e estou tomando Avandia, Glucophage, Lipitor, Lizinopril.";"R: Eu não tenho uma bola de cristal, mas lidar com as coisas agora certamente pode diminuir a velocidade e possivelmente causar mais danos. Parece que você pode precisar começar da estaca zero com nutrição e gerenciamento geral. A suplementação adequada de vitaminas / minerais também pode ser útil. É melhor tarde do que nunca; é hora de descobrir!";general-information;https://diabetesaction.org/questions-general-information
Q: Eu tenho diabetes tipo 1. Quais são as chances de meu filho desenvolver o tipo 1 à medida que;R: Embora exista um componente genético para o diabetes tipo 1, os fatores ambientais também desempenham um papel. Pesquisas sugerem que os genes representam menos da metade do risco de desenvolver diabetes tipo 1. 90% das crianças que desenvolvem diabetes tipo 1 não têm parente com esta doença e é relatado que apenas 15% das pessoas com diabetes tipo 1 têm parente de primeiro grau, como um pai ou mãe, com diabetes. Existem certos genes chamados marcadores HLA associados ao risco de diabetes que podem ser identificados no nascimento. As pesquisas estão em andamento e são muito ativas no campo da diabetes, e os marcadores genéticos podem estar disponíveis em um futuro próximo.;general-information;https://diabetesaction.org/questions-general-information
P: Eu não sou diabético de acordo com exames médicos. No entanto, posso ter uma leitura normal de açúcar no sangue de cerca de 90 antes do café da manhã e depois de um café da manhã moderado com torradas de cereais, meu açúcar no sangue ultrapassará os 200. Por que isso acontece?;A: Você já fez um teste oral de tolerância à glicose? Pesquisas mais recentes estão colocando mais ênfase nas elevações de glicose após as refeições, em vez de apenas monitorar a glicemia em jejum. Você está enfrentando hiperglicemia, que como diagnóstico inicial, geralmente se manifesta como um aumento lento da glicemia em jejum. Idealmente, sua glicemia de jejum deve estar próxima de 80. 100 é pré-diabetes.;general-information;https://diabetesaction.org/questions-general-information
"P: Quais são os níveis normais de glicose com o método de picada no dedo (medidor) em testes de uma e duas horas para não diabéticos? Eu só vi jejum e níveis de duas horas. Comecei a testar uma e duas horas depois de iniciar uma refeição. Eu tive as seguintes elevações em uma hora (174.139.155.161 e 196.) No teste de duas horas que tive (79.157.190.109.101.152 e 128.) Meus níveis de jejum estão entre 89 e 94, e o controle mostra que o medidor funciona bem. Então parece que meu jejum está sempre bem; minha hora é sempre muito alta e minha hora é uma mistura de alta e normal. Eu tenho neuropatia realmente grave há vários anos e nenhum outro resultado de teste (como a ressonância magnética) mostra qualquer problema.";R: Suas leituras são altas e eu consultaria um endocrinologista, especialmente se você já tem neuropatia indefinida. De fato, agora há mais ênfase nos níveis de 2 horas do que nos níveis de jejum. 94 para o jejum também reflete uma tendência ascendente.;general-information;https://diabetesaction.org/questions-general-information
P: A neuropatia diabética sempre afeta as pernas e os pés ou pode afetar apenas um membro?;R: Como a neuropatia é uma condição que evolui lentamente, você pode notá-la em uma área por um tempo antes que ocorram danos nos nervos em outras áreas.;complications;https://diabetesaction.org/questions-complications
P: O que acontece com uma pessoa com neuropatia avançada?;R: A neuropatia avançada pode se manifestar em diferentes áreas do corpo: mãos, pés, olhos, áreas do estômago. Geralmente começa com alterações sutis, como formigamento nas mãos e nos pés, visão enfraquecida dos olhos, má digestão, bexiga mais fraca etc. Isso tudo é consequência de anos de níveis mais altos de açúcar no sangue. Estágios avançados significam que esses sintomas são mais graves. Se deixada desmarcada, os resultados extremos são coisas como amputações dedo do pé / pé / perna, cegueira e insuficiência renal. Se você estiver se aproximando desse nível, é mais importante que você faça o que puder para comer saudavelmente, mantenha-se ativo e cuide da melhor maneira possível.;complications;https://diabetesaction.org/questions-complications
P: Sofro de açúcar no sangue há vários anos. Você acha que isso danificou meus nervos?;"R: Não posso lhe dar uma resposta definitiva sobre isso, mas existem testes que seu médico pode fazer. As mãos e os pés são geralmente os primeiros lugares a desenvolver dormência e formigamento, os sintomas da neuropatia. Se sua glicose estiver em bom controle e seu estilo de vida / comida melhorar, você poderá deter os danos se tiver começado. Boa nutrição é crítica; isso geralmente requer alguma suplementação para facilitar o reparo e a manutenção. Antioxidantes são especialmente importantes.";complications;https://diabetesaction.org/questions-complications
